Dateiname	Signatur	Titel	Link	Größe	Datum
HK916.jpg 	HK 0916	Karte des betraechtlichsten Theils von Mittel-America oder Westindien	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?EYoWywv5ISPH9Z0ogFIfwBQfprhkK3wXf7ELn8x52K8Z.qfR@ftpOlTZ4tuR.eN8wES4pjQ9Xefq04EAsUVmzD8oeYfvv0BHrZ6rLJnWtzhMUGgZ.L8MSRuA9a64PIUCcJDmlNQabE4RhbLCpjn@pg/HK916.jpg#	13916.60 KB	04.02.16
HK918.jpg 	HK 0918	Karte Von Polen	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?RM1TAm.mx5cCQm0iaGNYspG@KD7SvYlsbCe4ocz2SDlwbRewt9VRVfp8c7nlMtUoiPFbTHGNu@st89RpsfJ7jUJcsC4wTCi3@V@L6ftdbbK936WuaDb2c9jfP96NvEHF7pPJxlbMuplWjshLzKcJDA/HK918.jpg#	17567.49 KB	04.02.16
HK919.jpg 	HK 0919	General-Karte von Frankreich	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?oNRNspdTgAYwm2mVA5aJddGimxiCPuA7XtLXNW@LOMRK3vwZ1IxH8Jln5bo@EEIdIJrwbNjVkr@Yi7N1VzyumPOvk7.Yqd18nl8e4shsK64dT4gQPbZ8k3qe95VKhVixxB2of3l4Cb5s@mo@Kg1Owg/HK919.jpg#	15748.98 KB	04.02.16
HK920.jpg 	HK 0920	General-Karte von Frankreich	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?TgMgg5.yYtPNvdeYVFNHlK7msdLggwa0WHUlRHLFQzY46m@4CMKDCfpdUQ8tO5Q4GSbtaeEFbyCvljaUMlUJEjTGXs3.aVgrdvaWcgJ6b.YtSs95h3rEMEGiOC7X1j9qv3y9w.QtV89QL00Mg7M.tA/HK920.jpg#	6506.65 KB	04.02.16
HK920.1jpg.jpg 	HK 0920	General-Karte von Frankreich	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?Oc58UhDZ58yjdzO1Q@Vr46H62UOpC2SfsXehDEwc732K8QqrLKqG7rWAKpzxcqc@A5wHujjLGMEWaYq17sEXGqMaz2aTqyJKh@3IdBnIBr0G.aZfxiuQmKzrKb4q0WhtUFZMWu3uozfpRaTVZGGa@w/HK920.jpg#	17916.27 KB	04.02.16
HK920a.jpg 	HK 0920	General-Karte von Frankreich	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?RLmLp3UOEF8R6csBs4A44JC5VNBFWzDZiMcQsvqI8ZX3NW.SHnGGnRC6sHbHe6beLACHQyk8g50ITSUCB1cBtrrucxaOS@u0B06SXlwMTvTFop3AASkC.Gl7T.gi7raEtwjeFs8fr5yl1234akgs8g/HK920a.jpg#	17343.39 KB	04.02.16
HK921.jpg 	HK 0921	Polens Ende, durch die letzten Theilungen und Besitznehmungen in den Jahren 1793 und 95 von Preussen, Russland, Oestreich	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?cd4uZzuxzgZEbEbrAvS0gy4kRzZwJ0rbvVjg04aatLUFT5.8@WO3DETkvdshD0fDSln8dXX7l6UZqwuC4cMAQK8cHMkrteh5SQOgmdVTIiuN@XHQLJ7pPQ9CC1JcIi4qSqdHl4kVHkXk8.ZQxtznXg/HK921.jpg#	19281.11 KB	04.02.16
HK922.jpg 	HK 0922	Charte des Königreichs Polen	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?fp0t@AU1fRqOQ6oddXLJopjkxHeJg4FQdV1VxvEHS@gpzkLR6o3v6kOBA9binDBMIxs@z1tUeMpP0dQAmRnDXT0luTxhMMjStif9BGvdJiO@rDjZKH6UBU.3QfX0U4glSDDeKyBlCw4c32x9JDQMKA/HK922.jpg#	16293.71 KB	04.02.16
HK924.jpg 	HK 0924	Charte von Schlesien Und Maehren	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?irEs2oLY1lR37hweBg1wuXhhjhIfqgg4GFpqL4FZFlL.NLaQ@GL4SRNkYuyh8xipBmyxYstMGBFt91AYXgpfhMzrR2tvNTqKA8iNepiUVwjeq6doyVE5BRBE6DFZwra8R@BgvHIgvk7fXgUmoJB0OA/HK924.jpg#	18757.59 KB	04.02.16
HK926.jpg 	HK 0926	Der südliche Theil des Ober-Saechsischen Kreises	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?0myoJnCil5eJlb7XEul6XU7E9JgSkjp6rF8J2NVuYkYlMjQwoOMLlJDzPQwM1hBBCf8U2V3c6odk1YxyUrYo8L190gsB9wzAqrLFpZFePKQ0KA5eVQvlKQvlDY3@W9Rui4KV2mp7llLFdZ3mPFtQ1Q/HK926.jpg#	18573.69 KB	04.02.16
HK928.jpg 	HK 0928	Uebersichts-Karte der Laender zwischen dem Schwarzen und Caspischen Meere	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?eAWyc.Nwcl1BiUTEWHrKwLlEgS1Qla8E7Lflu7szIuIOycotUJvksEj0ZFGPY7itKWktk9mLGfREorRgQ9vC@wBZ3XJy97Vg3Gr2.scZ470AcBpSWa1KmJjWpS9zezZAwEJGlPLowB7nc5J0iROpUQ/HK928.jpg#	15081.24 KB	04.02.16
HK929.jpg 	HK 0929	Charte von der Insel Guadeloupe	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?EV4aE3PoU41IZeiuoAZjzsvhDLYAea6ZIe3g5dqeZSz7emWJT5hUwiB.n5uHKW97KKI4h4nCmlgD8G7ImABkkteHiYNA5iI4jHEFQHEhm4PUreEKC7muUcNpUOhjnok7Cnz7jEROhk6ERDQGsjtE.A/HK929.jpg#	1488.18 KB	04.02.16
HK930.jpg 	HK 0930	Plan de Carthagene en Murcie	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?1QLq4rbq4C.Y@Exm4UAajhx6IZBTczrcctJM6hfArVqRl5zMXkIqCQZhAhofSlyxw7cbg3yi1OiAyaIGd5P8eI5u0C6L1xn1dbW3E40bfYMu3HmmJW37zLIS2UYUh6tqAaq5IYhIZBxgAW8zvPK12A/HK930.jpg#	9399.36 KB	04.02.16
HK931.jpg 	HK 0931	[Östliches Schwarzes Meer]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?bEBjXfWH7BkIjNfLRVJC5Uvxum7h9M0sIDOQoiqmCFTVcWoy5q1m7nAfgq3OMg8kLzSwjqcnMiqqn5tb9XWcteST.F219FH43Bf7icrsV6fUwlvhj@Fs8cqG@iEHKcOUmD5KcKXt54cDbezYB@7z@A/HK931.jpg#	12299.98 KB	04.02.16
HK932.jpg 	HK 0932	Africa	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?@f21ujA2PrLsJAzu5JegfA9rjtPLX2qKAGoBlPGxRrSwmUdAggcoPlOg8TQmIugFiCwAZdYgzBIA.Qz9aid622s2w7pYRDcR8Xu@1WCMAcoWzigJ8q5M9r8LcPbTIGfFKjCz0QVpXKWU1h71rJcxZQ/HK932.jpg#	10880.86 KB	04.02.16
HK933.jpg 	HK 0933	Rome-Antiqve	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?c56WLR1IyWpJH@ihhPDNKXPApJSUqfFc1ildgfPvDBRGKD0YgKg6744v7TS7UWGdHR.2iqGdGMw.C@p1tXkFy.v@knKjy.ds5X4a2A4PxI5RtVJUwkURGyk3RY0rmlzx6ImJ7sau5uADmED0VGa7Uw/HK933.jpg#	18044.76 KB	04.02.16
HK934.jpg 	HK 0934	Elbogner Dan Saatzer Kreis Und Egerische-Gebiet	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?rxPiSgDGoRn@9orpEIbQmSqKCyMrjiUIz0a4ofGDpApoZRqLeSFeNv7Vd9phbwzjxmFN64CI5sJKpmT48oFO7aFkFF9qfO2Nde.aCxNWCKab2wS1Mv2abAsSUVrBm31m8z5Mmi.25qrFCc@XoCAEeg/HK934.jpg#	14837.59 KB	04.02.16
HK935.jpg 	HK 0935	Charte von der Grafschaft Hanau Lichtenberg	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?W.5AoP1Zzx6UtsCnCkklyEmbttm5Ng@sTjU8YwJPrmbZJcSMWI475TwpcV8rI7LeRT9XcfPKJBq5HOwZwqq9QTV6JLvEDhKH7n92kop4VmYy.CUCeXx7EkVYhyFdYXS2RM6OU0YOWhlrX8BF5ZZL3g/HK935.jpg#	12310.21 KB	04.02.16
HK936.jpg 	HK 0936	Design for Improving the Harbour of Bristol	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?qtv19Qf49oNd2qoorpeOMRcJauzqGHIGDDE72kksZqAS29@acvz@hezrNvhz347c7dRsss3Gc11YP7a@y8wO4BQT0YIEtNzzEeD.ZrrSGO9E94NCTjGQ5XPL3M.@LG6mCh2KwcRw3Q8FVxBRpDyY8g/HK936.jpg#	8023.83 KB	04.02.16
HK937.jpg 	HK 0937	Nouvelle Carte Hydrographique et Routière de la Suisse	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?0C5EY5PtPBe@feqwbnWVOEtlhJ8nJP3BIjDV8TMyKFDTl3gB1.ob@gLUPRVyzedAb9DekwpTzO2Tje5tALisD0ZDLAftEh35Yp@mPNWbNBrd57B9ggk8aGPeokiUEUiGf@Pfz2YzC.MqFnSFbGn2bA/HK937.jpg#	14801.34 KB	04.02.16
HK938.jpg 	HK 0938	Asiatischer Archipel und Neu Holland	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?aTlJADkLW9It8o5.KRzmkBFGq7LK1jJWWMKqBKyMHaOk09q@btEThhHxrvX.YPP177qRksshk942NvjNdVzlQHJBPEMbfTtHjDCmZb7ZaQ0DGGYwS5K1frDvOm9rCQL@47BdCwuujP6GhgCEOfFHDw/HK938.jpg#	3308.00 KB	04.02.16
HK939.jpg 	HK 0939	Charte von Asien	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?DGdrTLDb3FENZMBzaFHerjMG5r7qy8bL5.eqLYHmU7C3LGsPucjG8TRYgQVfRugZKHYC@UMJKrTM4Kzb6KsZ7zuy1EKUtJhSuDyaVo.HhHPq1MXMK8afDccWUHeDCmU5LrFtSFEDCv@feU5U@e@1ng/HK939.jpg#	17891.55 KB	04.02.16
HK940.jpg 	HK 0940	Asien	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?eWVNK1n4QccOMf.hRxaeZaZA2Udsrh89e8fgbdR1t1JWBJuaV7SWTl3gDqdqiODXg14ZWEoosrL7by6ANCwuEgMRyvZpdig.3.d47TI1VvgqLow0ogDIYthopwMA0wYS3DVUh38AdqdPNHSHw0rDvw/HK940.jpg#	16842.02 KB	04.02.16
HK942.jpg 	HK 0942	[Original-Flurplan Großer Garten - Strehlen - Zschernitz - Räcknitz (Dresden)]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?mtjgsyYUkNou11gYG60xdUDRdu75Iq9v85xqVEixm3aJsOXmRKh8RYlDEfsSIn99ZkjdGCAEJuWUXuLukiMLOJ3FQfy8F1sMoVIZ5Z.4Dm.WxQz5jqhLNBmfTUwE@BrA1jyIlNZbSdRuVHy5iw.5BA/HK942.jpg#	5551.26 KB	04.02.16
HK943.jpg 	HK 0943	Platte-Grondt van de Stad Miaco, Zetel van den Geestelyken Erf-Keyzer van Japan	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?qq6yI.0MhjgPC77rn@2phdLRNqJfHp3KUl9F1OdL2zhWr1b3Mu41ob7iFUxCUPJrN.CVEJZlSC@kOLnhHiyBp7ZPFwEysp4Z8LCjuLAIscmhzI.IQt6F730pcbVOj1TawHsmzGzu2sxuwrGp33.Jig/HK943.jpg#	11711.19 KB	04.02.16
HK944.jpg 	HK 0944	[Riesa und Umgebung]	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?KRhLW6is7HWtGuo0H8L8wGVZd33aWrPuKJjkTPRwEcxGteECxhKMasfdIFGgkCKNz3BH5LXh1h1Cw.PPP3KPD3W02Nlv39g2i4mvyQX2WFSghsqC2DB.MhrIKu3UfqjO9cJQFh6nO@n635RukIjwsg/HK944.jpg#	13230.62 KB	04.02.16
HK945.jpg 	HK 0945	Plan des Eisganges der Elbe beÿ Meissen am 24ten Februar 1799	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?KVIAXF54Rl49rrTIfV7AXc3zqac9yi5.QWPIjHxJ5Xu1m1o@Yx3MUuKRwXqkboMhVvmzorK7dIBM6mZ5T57Ey22GSMRA5kqyHSqKRgQ@4D6A0rmRVpVVSUF4HEl25OpoPOfMF6XSMmkRn1I9aL7VQg/HK945.jpg#	3657.98 KB	04.02.16
HK946.jpg 	HK 0946	"Militairische Karte von der Festung Strasburg; der Feste Kehl, und von den umliegenden Gegenden"	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?7e60oBRPIupSLnqiCa@euAYcvnkAVIG8BH9DE.1cgosLMeyoo@J6A2Xb9VC@fzuPvhsJ7FGmDqhht9fbNvOFIr6THBCth1QB@qjZabhHKNsDs4itfIzZcc80DJJ.9CVZvBx2YaiLFCgg6YXm6tttPg/HK946.jpg#	13871.46 KB	04.02.16
HK947.jpg 	HK 0947	Karte des Schwarzen Meeres	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?Q2dZy9z70uZtV@gmtMK9V3v4ghL.KJ3c90qBBJgzlpl@tszEUaksDSoQmdORLZyWJKlq9nWFGqDz8xuWolxDz.j70wIemnjuTq@O2fRtltwACBmCT6h3X4M7IW7JCcrmMhb6CdJdQYRorGdiRg5PPg/HK947.jpg#	8265.64 KB	04.02.16
HK948.jpg 	HK 0948	Plan der Affaire bey Teplitz	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?6KkobruSZ0DZ0v1XaUwi5Kzd7Sr9QuUmBcnx90zOkKiX64AqHxC8xQy1Q3b.j8A3lGJJAYSvzf1Df53uVKPf2lHFhASF8K9OZdwqojJKoplAsgW2aOXrSSVSYiTXHtxpzaRmNqZbFX4PVSTc@eMhnA/HK948.jpg#	9884.50 KB	04.02.16
HK949.jpg 	HK 0949	Plan Der Belagerung Der Citadelle von Antwerpen	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?MpjJ6k4l9xZxhiojL2QOwCCl7JWUGntzIGFGbXeV1XxUbPVM30WMHlSRU3sG7UWAAtRoP4ysljZT1.IikOT7ys7iRlL49REIQRIdjWQXSX@cQUqdTsdCXTO@awwuScQJjrRiAtbszZAGZ7BF7SErDQ/HK949.jpg#	9198.73 KB	04.02.16
HK950.jpg 	HK 0950	Die Festungswerke von Paris	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?Ox7Knir3WCfuA75zMbxCwwEhs6DeVhGZ7dvfGU1GrUlZmiagbFvIlIlYienjzSGm83AC8PulN7YMXCnhWajCBwS6E9M.5OA4ByFBvPe9wIQYAr0fOgVmZTMDNrxVc@k083Ecevi8.kqDTLOmuVq5HQ/HK950.jpg#	7691.51 KB	04.02.16
HK950.1.jpg 	HK 0950	Die Festungswerke von Paris	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?oRVp@k0.OydkC19QPk8YNHUonPvLoai7ImxzPmMybzitaAOlTj5OW.LqumJsLTursz4ELmDzkuvAmDl3usuc7Gf6DH@R4yBJ.POxtsjp8vBacUAcSv6CV8834Q0Q9CNTfIzK5R2yDmtRK@AduAhp5w/HK950.jpg#	6530.16 KB	04.02.16
HK951.jpg 	HK 0951	Marsch-Routen Karte für die Armee-Corps resp. Infanterie- u. Cavallerie-Divisionen der Deutschen Armeen im Kriege gegen Frankreich 1870/71	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?nxP19ADo5UUT4mhjKdycVsukfqxteS2Lzj6D6GSgWaixDW0jTx9Shn10d7A7msyPmX@YzTbrpuwusRTSXCignSi@RS.IbHpbfj3DM5loZXrwy.55aJXopTo3dU9.QjMpxGgRDI4E@v.VIDCfnvhNpw/HK951.jpg#	20157.76 KB	04.02.16
HK952a.jpg 	HK 0952a	Nordwestliches Viertel	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?9wtTdUZOgBVH.vyxe4L8F@vGgOBE0wDMQit8Qffrwgw0TzsMbTvdqx0pu3@SV@mscujOIsUpgaRHWwGcGdsQ93mee.QqvrnVOh4GpzgMVkCphUNU3T0pZbqWe0LCk1vPFu9VhQ.vtH2yG.HIzO@3UQ/HK952a.jpg#	9434.74 KB	04.02.16
HK952b.jpg 	HK 0952b	Nordöstliches Viertel	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?fgJZr9ZJvnDYxckI3@d5udOQd7e6CTSP0lh7jrVsFOBPkiND7.ksVpR2yAkoV1bkMSlg5gv8RXMZveg1wTWk4xhD5pk9ocGU.Y5fgSkHy8tyetSZVG.yOQwCyxaN0z5CiDEPRhn.Gkt0lnQ5gWMkqw/HK952b.jpg#	9531.07 KB	04.02.16
HK952c.jpg 	HK 0952c	Südwestliches Viertel	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?IYzxDYSe0pCc.qOI.E8Y96LsD@8pw@hYq3Yudocp.l95vj637OK3zs8pd7KC1a1htjfb6vk2koAkujNNMitl3nkVDrpf0.nsKgy746XXCBWJRCPhY5epX8PtG@J.QyLROsYxJHFQRI4AaIjLaDNw.g/HK952c.jpg#	10238.39 KB	04.02.16
HK952d.jpg 	HK 0952d	Südöstliches Viertel	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?9TAjFY2Zagbw07n44cVBSI2etvD381OsZO3oobYVK3r.bslI0@ArhsnAnPtNbfCuL71p@MA.6trk02FU.vL3DmjbryYz@h@Fn6gHvj7JwhSF0SADrljGLNnlG.ZCJwcRY7wpgfRiEJdZJrZeyC0F0w/HK952d.jpg#	7964.55 KB	04.02.16
HK953.jpg 	HK 0953	Plan des Gefechtsterrains bei Gradlitz	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?uGOE1QoAALiS7lGRnCjmNcjRN@cmEDaIjgxG39nZuX1DlCrcvDnT6UvyyF7cVb@aga0nZ25l5ozCYcPWWqVGgCE1NzCU9d3efMJNtpkldb.gCc478sKpFOfnZQcd7.huX2OgQU2npkOC8gz2XBmGTA/HK953.jpg#	7813.26 KB	04.02.16
HK954.jpg 	HK 0954	Plan der Gefechtsfelder von Podol am 26. Juni, und der 7. und 8. Division bei Münchengrätz am 28. Juni 1866	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?h.9FL6Gi5WnhywMsOYE0OxIsnhO23dc9qp5jLdEecYEuvV31oAHFZtAVp5znjTao0Kun9DkcVRu4W4c93yBvsXfDudieXDuGHWhbLTHUxbR2qDZFdoY5.SEtgMHj14lMBmlBurXf2bmU5eDqiHTyxQ/HK954.jpg#	11414.33 KB	04.02.16
HK955.jpg 	HK 0955	Plan des Gefechtsfeldes von Königinhof, am 29ten und 30ten Juni 1866	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?bQC0MhKnKaQY8HDuZN7gq4OWiPgTg3hrARX9QdvpP9kAT2acBhkgLVbx8fhLbGcWoKi6EchbQ2B.GvVBmHZt53BXS2aygW5bNGKSNy7Gbma@QfdtLlmNZ6VHGDS3RDuTzhwo4z09iGak0UD7qiVuiQ/HK955.jpg#	7887.53 KB	04.02.16
HK956.jpg 	HK 0956	Battle of Vimieiro	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?lPaZpAWq6sgLAxRoLXJMBgH2mq3GQMk4IPFh7ktl.kEfmjppU@Iu@524ErRK3G6S2J.08rTXt.i3GICbStPtkWkxwUoHVEmlR85mLyoELUI5ZOMMsx4KAfAKXESheoTgwictDdLdy3.Hx1bDf5QAaA/HK956.jpg#	10637.30 KB	04.02.16
HK957.jpg 	HK 0957	Kriegschauplatz zwischen der Weser, dem Rhein und der Seine	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?uancAhjHhFtKJVe1XhyXHIlDmKWZJlXUKfb3WQ5yumbsD9tsvjTUX6RexZYogE0MTBNutFaFKIWQs5VYA2fquBIH0MtCcCvvevtA5T6u5Z8WD37lOC44jp2u38JDnXFBcQR@LMHL44SUebt2OvxnNQ/HK957.jpg#	12185.95 KB	04.02.16
HK958.jpg 	HK 0958	Die Schlacht von Bautzen den 21ten May 1813	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?TjxcdpPxgS4FovkWjd40j9Bt95e1riKnKRz4KOyBM1koMYbkg5DamkuByV.QXYPmWhdqbYLzwNXX1j2JMT9U7fpP80sUPb.82zYuigzKgvL.c65bmKC.@GNTKsztsaL9voI94J9P79CXNswUl3MZZg/HK958.jpg#	7983.33 KB	04.02.16
HK959.jpg 	HK 0959	Schlacht bei Gross-Beeren Den 23ten August 1813	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?1sn7bPGYjQ0xEol9NlY9AqvJ4@G1.eJV3cR4ocpMW4WXu61Q.voLeh4W3wmVi@oGzRzAionHuR.S7ZM@nUksGhFboT2BQfqxeKdYEKa2OnLY1jjMm3TClHvelzBk4iz7YA2nP2CAQ7EsfxbaTDIuZw/HK959.jpg#	16642.67 KB	04.02.16
HK960.jpg 	HK 0960	Sketch of the March of the British Army under Gen[era]l Ross	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?G5wd8Di9r0KFMz77Y6u1R0bAOvtci2iJzsckaDqn.FaoU.tCl239lcJRKLk1F@pJjNDWLOxd6yr7Rd10yB3lkTI3pWdYbFh0@SszCLp1O78r7pqE7RRglS8WEqVShcuRwAiVZdKq@Mnfw46oC@XMFA/HK960.jpg#	6505.83 KB	04.02.16
HK961.jpg 	HK 0961	Plan der Gegend von Austerlitz in Mähren, mit den Stellungen der vereinigten Kaiserl. russischen und oesterreichschen u. Kaiserlich französ. Armeen bei der Schlacht am 2ten Decbr. 1805	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?EkFn66gGhjjB1KzXxjRJSZgOyrHHh9slLVf0KVVIjjnjkk3hdO8MwsqcKMV3JU7lqoox2e.VMY5j5hqyuQHYLitJfgGx00nRItsfEJFwFvEjkc8Ehtrw03Btlcrh0nvTapsk7a5AbU.MQxtmiI37@A/HK961.jpg#	7541.18 KB	04.02.16
HK962.jpg 	HK 0962	Plan of the Action of Obidos on the 17. August 1808	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?bITEb1mmuOQqGEYoHxMkZ26B@Zq8Gr8TOyFwK6Lxj1saZAMPLJG50wbtVq27F@zZ32GqDOUO.AyUlj.9DspmnVFVWHjgVeDAICrlVAr@Ie1RNxpxc0R0bgC7vX4I90Fyh7PMUodDyjGDZqjs@Mgmqg/HK962.jpg#	8739.67 KB	04.02.16
HK963.jpg 	HK 0963	Plan De La Bataille De Jemappes et des Retranchements des Autrichiens	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?i9D092C9vNPHfeeROsKAq1JcloLh@wHGEVqKv.9SHZm7WLDUY8wTWuvLGcS4sER22vZnN6CucVSQUxi3wVXGVn4tTRptI@7269vHqN9@EDI7OG@fUNHCk0hJ23Ys@y753d@TFIz7SAUNakVYCaw@IQ/HK963.jpg#	7972.49 KB	04.02.16
HK964.jpg 	HK 0964	Plan von denen Verschanzungen der Kayserlichen zwischen Gross Czerniseck und Szelialotiz ohnweit Leutmeritz auf Befehl I. M. des Pritz Heinrich aber demolirt in Monath August 1778	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?ZdWWWW0Go.afOOFvihCqODNFmRlnct8K6uGFEdNhRyXEWWrwjEeShlA2@mq60fnmb9Rxyf6yGRs154wx.GHECf0VzNpnpzQ3aSqy8OIsiRm.NyN.qkzqPfCdhQ74QwMahBNXArna2N@77KZQuWkcsQ/HK964.jpg#	3536.92 KB	04.02.16
HK965.jpg 	HK 0965	Canonade bey dem Pass-Kruge	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?By35szuKv47OJn1u9orbXYj.32sbIqjycfafsV6gy6p9vkS9gN9VeoUdjRwHE.wplZ5kRh.CYm02mi4x08@c5BauK1BwZ6XDILrSNrzduMMnqThDDe66TjWDudRM6PgBLysaSffVZfCB48hpZcRsBA/HK965.jpg#	3439.77 KB	04.02.16
HK966.jpg 	HK 0966	Plan. Von einer Gegend, so 1 und 1/2 Stunde von Zittau ist, und zum Campiren vor ein, als auch mehr Regimenter eine sehr gute Lage hat	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?Ft2789utESrtHZXVPs9D3HiK399Aa9xavzuLP4rlU5Mi8gGiFMbvVEhxbG8Bib30rSugtCEZ8YMLe3Bd6Mms2HaPDGZ4XQL9ONnz4zymiBTnfHiKSByW55hRQnI0TNUNcl.NLQxvTua3mJiK8u5phQ/HK966.jpg#	4858.92 KB	04.02.16
HK967.jpg 	HK 0967	Lager bey Nollendorf	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?jR6fbjJJ95WfukXDx4EEdtydqLm@azLDcyOUS30KFtBifaPKXvCLJCb4HTLu1MtkRcQW2bayddvTyRIQZiaMZwhQ7B7rx39aOgmbyeumrGepJOvYZAQ@gBdKs6CuvRDyPZuJ.EKZbXgCeyBoDRV6Fg/HK967.jpg#	2382.96 KB	04.02.16
HK968.jpg 	HK 0968	Lager des Chur-Fürstl. Sächsischen Corps unter Commando des General Lieutenants Graffen zu Solms beÿ Nollendorff	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?EisRFx6GuX89CaIB9W4KNRFXu@yTeJB2ZlpiZyOZ79ovt867vje9Pfpdrm5ZCDZ9LnCy0a52THWnALbr2ST.b3PzZbgqKEievxkfKaZbc.vE7rRo.8ZLnkdWAJyL38je5iVMyI@7ZswneFoO@69LFw/HK968.jpg#	4030.23 KB	04.02.16
HK969.jpg 	HK 0969	Plan von der See-Schlacht zwischen den Englischen u. den vereinigten Französischen u. Spanischen Flotten bey Trafalgar ohnweit Cadix, d. 2. Octbr. 1805	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?MsphasAmnB5g.VVlJlsKTzfykimIfVZwPm@JaLW4.TzUkRnPi29YP6kTiE@91EQlwgwSS4BmBqKXUr1ZYx.qpfwYSdyzTs@@Q4Wjjkfodr.SR0fJx6b2KeXmba546NvO8hkYnKk8XmfHopeu@UqFHg/HK969.jpg#	4642.46 KB	04.02.16
HK970.jpg 	HK 0970	Feld-Laager Der Kaÿserl. Königl. Armee bey Dresden den 17. November 1759	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?h0otBf1uSXlsF.QRmcKzIjh8KwgKRPKdI4QKIYVRLALOgxExendkz4XSlMaQ@8QUQPBXx3QkkgT5GH7J63SLj3DX0SbNQlvSYLbBdlIFseL4SooMxBlTwiqcvT4HInrFN8dQqQKNbypaVerOSZAk2A/HK970.jpg#	5092.77 KB	04.02.16
HK971.jpg 	HK 0971	Plan der franzoesischen Festung Valenciennes	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?3toaEEjEw5DAOew6Avjlz8fUTYF002fHEXDy4UyxCfk4XpmkbcOoiikG9ebMGfNEHRViccqunSmdv6EV@pSH784IXlyndmx3WbdBQUDPDf3TRpLI.jkygg3RMK4Jun@LCL2vun7gHOKZ4Yxfn2oyxQ/HK971.jpg#	15949.16 KB	04.02.16
HK972.jpg 	HK 0972	Plan du Siege De Minden	http://ifl.wissensbank.com/cgi-bin/starfetch.exe?jTuTUVrvPgb@Fk6Geyv5gk5zJQXHJTFJPIdlhzIadyf.s.FFyhj7JfGii@aSfI5qPhmlTiYR2VYfW7NaqQGK4Jjhs1BU8B@UpYs56H1o3H1OzjtwnbSVIXH8EkgMfGLYX08D3c1UY9MKIwRVCVyEaA/HK972.jpg#	22836.28 KB	04.02.16
